Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr28333_34_trimmed_1.fastq.gz	FontanaF_2023__SRR20746869__bin.1.fa	0.1892	0.2448	99.05	1.053	98.94-99.17	1.053	1.00-1.11	2	2.075	6285/12958	97.69	0	NODE_117_length_29172_cov_5.0000_ID_19762	zr28333_34
zr28333_34_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.1705	0.1617	95.2	0.949	94.98-95.49	0.949	0.83-1.03	1	1.518	1281/9593	93.71	56	AF27_k141_52	zr28333_34
zr28333_34_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.0782	0.1226	95.34	0.435	94.99-95.71	0.435	0.38-0.49	1	1.263	1272/15803	92.19	33	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr28333_34
zr28333_34_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.0664	0.1298	98.58	0.37	98.38-98.79	0.370	0.34-0.39	1	1.264	3925/19793	94.91	1175	NODE_37_length_141872_cov_18.1171_ID_20191	zr28333_34
zr28333_34_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_277__bin.12.fa	0.0473	0.0828	98.75	0.263	98.46-99.03	0.263	0.24-0.29	1	1.157	2791/17824	94.19	1	NODE_4_length_117675_cov_11.9994_ID_3948	zr28333_34
zr28333_34_trimmed_1.fastq.gz	EBC_082.15.fa	0.0463	0.0932	98.35	0.258	98.05-98.67	0.258	0.23-0.28	1	1.35	2786/20483	93.77	238	EBC_082.15_EBC_082_scaffold_602	zr28333_34
zr28333_34_trimmed_1.fastq.gz	MAG_312.fa	0.0375	0.0553	97.77	0.209	97.34-98.12	0.209	0.19-0.24	1	1.108	1408/15037	92.64	0	MAG_312_0	zr28333_34
zr28333_34_trimmed_1.fastq.gz	LeechJ_2020__ERS3967699__bin.4.fa	0.0372	0.0987	96.13	0.207	95.72-96.55	0.207	0.18-0.24	1	1.145	1447/26343	91.06	71	ERS3967699_k141_45	zr28333_34
zr28333_34_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0259	0.0507	98.86	0.144	98.43-99.30	0.144	0.12-0.17	1	1.183	1868/19857	92.66	52	SAMC044639_k141_719	zr28333_34
zr28333_34_trimmed_1.fastq.gz	MAG_107.fa	0.0243	0.0133	98.2	0.136	97.25-99.32	0.136	0.09-0.18	1	1.068	395/5466	91.87	1	MAG_107_0	zr28333_34
zr28333_34_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.0098	0.0125	97.0	0.055	95.15-99.10	0.055	0.03-0.10	1	1.019	265/12698	88.27	27	SRS6115053_k141_3360	zr28333_34
zr28333_34_trimmed_1.fastq.gz	MAG_45.fa	0.0071	0.0078	99.02	0.04	96.80-101.11	0.040	0.02-0.08	1	1.053	318/10848	89.24	0	MAG_45_0	zr28333_34
zr28333_31_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	56.5783	46.8296	99.25	316.0	NA-NA	HIGH	NA-NA	316	312.107	5400/6826	99.25	1	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_31
zr28333_31_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	13.6074	13.1802	99.19	76.0	NA-NA	HIGH	NA-NA	76	70.787	6260/8063	99.19	43	NODE_1_length_598382_cov_75.9985_ID_32759	zr28333_31
zr28333_31_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	9.6684	15.6661	99.0	54.0	NA-NA	HIGH	NA-NA	54	54.91	9953/13589	99.0	33	NODE_1_length_274429_cov_22.9992_ID_7781	zr28333_31
zr28333_31_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	6.0875	6.5258	99.6	34.0	NA-NA	HIGH	NA-NA	34	33.619	7827/8865	99.6	0	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_31
zr28333_31_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	5.3714	5.4521	97.96	30.0	NA-NA	HIGH	NA-NA	30	27.872	4360/8251	97.96	202	ERS3967691_k141_96	zr28333_31
zr28333_31_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	3.4019	4.1703	98.84	19.0	NA-NA	HIGH	NA-NA	19	16.893	6851/9849	98.84	10	AF66_k141_123	zr28333_31
zr28333_31_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	1.451	1.4659	99.12	8.104	NA-NA	HIGH	NA-NA	8	8.104	6091/8010	99.12	196	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_31
zr28333_31_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	1.3328	1.1806	99.36	7.444	NA-NA	HIGH	NA-NA	7	7.444	6040/7379	99.36	29	WK028-2-L-48h-03A1_S20_k141_3165	zr28333_31
zr28333_31_trimmed_1.fastq.gz	EBC_134.5.fa	0.9128	2.9555	97.86	5.098	NA-NA	HIGH	NA-NA	5	5.098	13452/26324	97.86	3954	EBC_134.5_EBC_134_scaffold_561	zr28333_31
zr28333_31_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.5053	0.5833	98.26	2.822	NA-NA	HIGH	NA-NA	3	2.822	5388/9278	98.26	5	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_31
zr28333_31_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.3105	0.7414	99.67	1.734	99.62-99.72	1.734	1.68-1.79	2	2.567	14767/19857	99.05	0	SAMC044639_k141_719	zr28333_31
zr28333_31_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.268	0.4002	99.08	1.497	99.00-99.14	1.497	1.44-1.57	2	2.108	7155/12230	98.29	11	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_31
zr28333_31_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	0.2564	0.2714	99.29	1.432	99.20-99.34	1.432	1.37-1.51	2	2.212	5228/8532	98.43	2	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome	zr28333_31
zr28333_31_trimmed_1.fastq.gz	EBC_082.15.fa	0.2066	0.506	97.94	1.154	97.87-98.02	1.154	1.09-1.20	1	1.779	7361/20483	96.75	32	EBC_082.15_EBC_082_scaffold_602	zr28333_31
zr28333_31_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0188	0.0125	97.43	0.105	96.14-99.28	0.105	0.06-0.16	1	0.98	302/5623	91.0	21	AF66_k141_253	zr28333_31
zr28333_31_trimmed_1.fastq.gz	WolfeBE_2014__932_Robiola_due_Latte__bin.1.fa	0.0152	0.0445	99.06	0.085	98.26-99.67	0.085	0.07-0.11	1	1.041	1470/24183	91.36	2	932_Robiola_due_Latte_k119_35	zr28333_31
zr28333_31_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.0076	0.0145	98.33	0.042	96.59-101.23	0.042	0.02-0.07	1	1.034	388/15803	88.73	11	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr28333_31
zr28333_3_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	90.2507	80.8935	98.35	237.0	NA-NA	HIGH	NA-NA	237	202.306	4925/8251	98.35	0	ERS3967691_k141_96	zr28333_3
zr28333_3_trimmed_1.fastq.gz	EBC_082.15.fa	4.6178	9.9888	98.19	12.126	NA-NA	HIGH	NA-NA	12	12.126	11620/20483	98.19	174	EBC_082.15_EBC_082_scaffold_602	zr28333_3
zr28333_3_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	2.947	6.2144	99.58	7.739	NA-NA	HIGH	NA-NA	7	7.739	17417/19857	99.58	0	SAMC044639_k141_719	zr28333_3
zr28333_3_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.9181	0.9358	98.35	2.411	98.28-98.42	2.411	2.27-2.57	2	2.735	5073/9278	98.07	194	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_3
zr28333_3_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.496	0.8369	99.26	1.302	99.17-99.33	1.302	1.24-1.37	2	3.318	9146/15803	98.25	2	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr28333_3
zr28333_3_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.1371	0.1514	99.69	0.36	99.47-99.99	0.360	0.32-0.39	1	1.226	2845/10372	95.91	0	TGS12-29_k141_701	zr28333_3
zr28333_3_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.1.fa	0.1326	0.2552	99.22	0.348	99.04-99.42	0.348	0.32-0.37	1	1.268	4276/18089	95.45	28	AF73_k141_20	zr28333_3
zr28333_3_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.1259	0.0743	98.72	0.331	98.23-99.20	0.331	0.28-0.38	1	1.195	1063/5623	94.77	0	AF66_k141_253	zr28333_3
zr28333_3_trimmed_1.fastq.gz	P.1_bin.1.fa	0.1107	0.2298	95.41	0.291	94.89-95.87	0.291	0.24-0.34	1	1.208	1181/19536	91.35	172	P.1_bin.1_k77_21174	zr28333_3
zr28333_3_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.101	0.1331	97.34	0.265	96.93-97.72	0.265	0.23-0.30	1	1.207	1258/12230	92.93	1167	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_3
zr28333_3_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.061	0.0841	98.64	0.16	98.09-99.15	0.160	0.13-0.19	1	1.093	1249/12895	92.75	77	NODE_2_length_319059_cov_34.9987_ID_36074	zr28333_3
zr28333_3_trimmed_1.fastq.gz	EBC_134.5.fa	0.0416	0.1188	95.78	0.109	94.94-96.55	0.109	0.08-0.15	1	1.054	716/26324	89.02	295	EBC_134.5_EBC_134_scaffold_561	zr28333_3
zr28333_3_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.0322	0.0349	97.96	0.085	96.65-99.08	0.085	0.06-0.13	1	1.05	421/9849	90.33	1	AF66_k141_123	zr28333_3
zr28333_3_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0283	0.0489	97.02	0.074	95.51-98.75	0.074	0.04-0.12	1	1.033	448/15952	89.11	6	AF15_k141_25	zr28333_3
zr28333_14_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	53.391	45.3435	99.66	261.0	NA-NA	HIGH	NA-NA	261	247.52	7972/8865	99.66	0	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	14.7285	10.336	99.37	72.0	NA-NA	HIGH	NA-NA	72	73.344	6075/7379	99.37	30	WK028-2-L-48h-03A1_S20_k141_3165	zr28333_14
zr28333_14_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	8.1825	9.6791	99.37	40.0	NA-NA	HIGH	NA-NA	40	39.386	10047/12230	99.37	9	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_14
zr28333_14_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	7.5688	6.0578	99.29	37.0	NA-NA	HIGH	NA-NA	37	35.411	6414/8010	99.29	219	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_14
zr28333_14_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	6.1369	11.6102	99.76	30.0	NA-NA	HIGH	NA-NA	30	29.151	18425/19857	99.76	0	SAMC044639_k141_719	zr28333_14
zr28333_14_trimmed_1.fastq.gz	EBC_134.5.fa	3.6821	9.4449	99.32	18.0	NA-NA	HIGH	NA-NA	18	17.497	21276/26324	99.32	1	EBC_134.5_EBC_134_scaffold_561	zr28333_14
zr28333_14_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	3.0684	2.5728	99.58	15.0	NA-NA	HIGH	NA-NA	15	13.972	7482/8532	99.58	2	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome	zr28333_14
zr28333_14_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	1.091	1.0596	96.32	5.333	NA-NA	HIGH	NA-NA	4	5.333	3084/9849	96.32	4199	AF66_k141_123	zr28333_14
zr28333_14_trimmed_1.fastq.gz	WolfeBE_2014__932_Robiola_due_Latte__bin.1.fa	1.043	2.4114	99.66	5.099	NA-NA	HIGH	NA-NA	5	5.099	21745/24183	99.66	2	932_Robiola_due_Latte_k119_35	zr28333_14
zr28333_14_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.2484	0.3858	97.55	1.214	97.46-97.65	1.214	1.14-1.27	2	1.853	5209/15952	96.45	671	AF15_k141_25	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MAG_107.fa	0.1755	0.0922	98.16	0.858	97.94-98.38	0.858	0.79-0.94	1	1.861	1776/5466	96.44	50	MAG_107_0	zr28333_14
zr28333_14_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.1549	0.1725	98.41	0.757	98.24-98.57	0.757	0.71-0.81	1	1.428	3812/11722	96.44	47	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_14
zr28333_14_trimmed_1.fastq.gz	LeechJ_2020__ERS3967707__bin.4.fa	0.1245	0.1849	97.05	0.608	96.85-97.29	0.608	0.55-0.66	1	1.623	2801/15500	94.63	111	ERS3967707_k141_7	zr28333_14
zr28333_14_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.0895	0.1591	98.89	0.437	98.71-99.07	0.437	0.41-0.46	1	1.406	4670/18586	95.64	40	AF73_k141_59	zr28333_14
zr28333_14_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.0708	0.0869	97.85	0.346	97.49-98.18	0.346	0.31-0.39	1	1.19	1922/12698	94.09	115	SRS6115053_k141_3360	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2633__bin.16.fa	0.0514	0.1098	95.37	0.251	94.88-95.80	0.251	0.21-0.29	1	1.55	1143/22317	90.86	417	P2633_k141_1103	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MAG_45.fa	0.043	0.0454	98.55	0.21	98.09-98.99	0.210	0.18-0.24	1	1.138	1319/10848	93.43	14	MAG_45_0	zr28333_14
zr28333_14_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.0321	0.0369	98.44	0.157	97.84-99.12	0.157	0.13-0.19	1	1.092	1207/11938	92.87	333	NODE_15_length_59385_cov_11.2996_ID_3067	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2587__bin.9.fa	0.0318	0.0703	96.82	0.155	96.22-97.23	0.155	0.14-0.19	1	1.383	1224/23009	90.97	188	P2587_k141_467	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0302	0.0409	96.57	0.148	95.70-97.30	0.148	0.11-0.20	1	1.078	658/14170	90.57	0	VB11-26_k141_193	zr28333_14
zr28333_14_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0229	0.0483	98.23	0.112	97.63-98.81	0.112	0.09-0.13	1	1.071	1331/21872	91.37	94	NODE_1_length_400287_cov_21.9997_ID_32608	zr28333_14
zr28333_14_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__GO004_71775__bin.8.fa	0.0229	0.0325	98.48	0.112	97.76-99.26	0.112	0.09-0.14	1	1.198	1063/14841	91.85	16	GO004_71775_k141_336	zr28333_14
zr28333_14_trimmed_1.fastq.gz	YouL_2022__SRR13308534__bin.20.fa	0.0099	0.0191	98.05	0.048	96.53-99.96	0.048	0.03-0.08	1	1.039	517/20020	88.87	19	NODE_4_length_158023_cov_10.0000_ID_315023	zr28333_14
zr28333_11_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	75.091	73.6368	99.56	553.0	NA-NA	HIGH	NA-NA	553	519.667	6545/7507	99.56	55	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr28333_11
zr28333_11_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	10.7273	9.0755	97.72	79.0	NA-NA	HIGH	NA-NA	79	82.149	3204/6553	97.72	1714	NODE_1_length_160535_cov_17.2789_ID_55527	zr28333_11
zr28333_11_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	6.9252	7.4802	99.5	51.0	NA-NA	HIGH	NA-NA	51	47.061	6864/8010	99.5	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_11
zr28333_11_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	2.3084	1.6499	99.31	17.0	NA-NA	HIGH	NA-NA	17	16.238	4540/5623	99.31	2	AF66_k141_253	zr28333_11
zr28333_11_trimmed_1.fastq.gz	EBC_082.15.fa	0.9927	2.6	98.92	7.311	NA-NA	HIGH	NA-NA	7	7.311	14620/20483	98.92	55	EBC_082.15_EBC_082_scaffold_602	zr28333_11
zr28333_11_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.894	0.9702	97.96	6.583	NA-NA	HIGH	NA-NA	7	6.583	4357/8251	97.96	90	ERS3967691_k141_96	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MAG_501.fa	0.6425	0.8185	99.1	4.731	NA-NA	HIGH	NA-NA	4	4.731	7333/9710	99.1	55	MAG_501_0	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.5933	0.5619	99.74	4.369	NA-NA	HIGH	NA-NA	4	4.369	6800/7379	99.74	43	WK028-2-L-48h-03A1_S20_k141_3165	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MAG_183.fa	0.3848	0.9664	98.58	2.834	NA-NA	HIGH	NA-NA	3	2.834	12370/19273	98.58	341	MAG_183_0	zr28333_11
zr28333_11_trimmed_1.fastq.gz	EBC_095.37.fa	0.2436	0.422	99.69	1.794	99.63-99.74	1.794	1.72-1.88	2	2.418	10282/13589	99.1	0	EBC_095.37_EBC_095_scaffold_66	zr28333_11
zr28333_11_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.1971	0.2003	98.06	1.452	97.96-98.19	1.452	1.34-1.52	2	2.012	3297/7829	97.25	42	NODE_1_length_180989_cov_16.9995_ID_3968	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.1453	0.1434	99.78	1.07	99.69-99.87	1.070	1.01-1.13	1	1.694	4797/7783	98.45	0	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_11
zr28333_11_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.1351	0.3449	99.4	0.995	99.33-99.48	0.995	0.95-1.03	1	1.75	10393/19857	97.93	32	SAMC044639_k141_719	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MAG_116.fa	0.1181	0.0748	96.93	0.87	96.65-97.18	0.870	0.77-0.96	1	1.526	1050/4679	95.29	528	MAG_116_0	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.111	0.1236	95.15	0.817	94.81-95.49	0.817	0.72-0.92	1	1.526	1058/8642	93.45	1800	WK023-1-L-48h-02G3_S117_k141_1117	zr28333_11
zr28333_11_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.1036	0.2488	98.81	0.763	98.69-98.90	0.763	0.72-0.80	1	1.491	6936/18586	96.87	201	AF73_k141_59	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MAG_107.fa	0.0878	0.0623	98.69	0.646	98.45-98.95	0.646	0.58-0.72	1	1.453	1732/5466	96.36	1	MAG_107_0	zr28333_11
zr28333_11_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0794	0.1663	95.32	0.585	95.08-95.63	0.585	0.51-0.64	1	1.42	1600/15952	92.85	492	AF15_k141_25	zr28333_11
zr28333_11_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0761	0.1891	96.55	0.56	96.29-96.72	0.560	0.52-0.61	1	1.396	2852/19352	94.01	597	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_11
zr28333_11_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0547	0.1269	96.47	0.403	96.21-96.73	0.403	0.36-0.44	1	1.256	2028/18296	93.15	538	NODE_38_length_116599_cov_69.9888_ID_20640	zr28333_11
zr28333_11_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0264	0.0303	97.98	0.194	97.33-98.55	0.194	0.16-0.24	1	1.213	872/8865	92.79	186	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.0189	0.0383	96.81	0.139	95.90-97.51	0.139	0.11-0.18	1	1.141	753/15633	90.68	188	NODE_306_length_23997_cov_9.0000_ID_64100	zr28333_11
zr28333_11_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0179	0.0269	98.41	0.132	97.73-98.99	0.132	0.11-0.16	1	1.088	884/11722	92.0	3	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_11
zr28333_11_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0112	0.0124	97.78	0.083	96.42-99.58	0.083	0.05-0.13	1	1.081	334/8371	90.13	6	NODE_137_length_39565_cov_54.0000_ID_37700	zr28333_11
zr28333_11_trimmed_1.fastq.gz	MAG_45.fa	0.0081	0.0116	97.41	0.06	95.67-100.12	0.060	0.02-0.10	1	1.107	280/10848	88.87	13	MAG_45_0	zr28333_11
zr28333_11_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0066	0.0188	97.97	0.049	96.63-99.52	0.049	0.03-0.07	1	1.02	551/21872	88.8	2	NODE_1_length_400287_cov_21.9997_ID_32608	zr28333_11
zr28333_16_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	33.2116	23.2041	98.67	154.0	NA-NA	HIGH	NA-NA	154	152.258	6133/9278	98.67	1	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_16
zr28333_16_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	26.9575	20.0028	97.81	125.0	NA-NA	HIGH	NA-NA	125	119.212	4954/9849	97.81	2	AF66_k141_123	zr28333_16
zr28333_16_trimmed_1.fastq.gz	EBC_134.5.fa	23.2913	45.6459	95.46	108.0	NA-NA	HIGH	NA-NA	108	93.017	6241/26324	95.46	2906	EBC_134.5_EBC_134_scaffold_561	zr28333_16
zr28333_16_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	10.5673	7.7343	98.04	49.0	NA-NA	HIGH	NA-NA	49	55.269	5488/10141	98.04	3	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr28333_16
zr28333_16_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	5.8228	3.2528	99.87	27.0	NA-NA	HIGH	NA-NA	27	27.139	7483/7783	99.87	0	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_16
zr28333_16_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.0717	0.0703	98.69	0.332	98.43-98.94	0.332	0.31-0.36	1	1.163	2571/13589	94.77	0	NODE_1_length_274429_cov_22.9992_ID_7781	zr28333_16
zr28333_16_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.038	0.048	98.94	0.176	98.54-99.33	0.176	0.16-0.20	1	1.096	2042/17572	93.29	0	NODE_1_length_695767_cov_46.0000_ID_85857	zr28333_16
zr28333_16_trimmed_1.fastq.gz	MAG_312.fa	0.0312	0.0339	98.27	0.145	97.72-98.92	0.145	0.11-0.17	1	1.079	1179/15037	92.12	0	MAG_312_0	zr28333_16
zr28333_16_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.0087	0.0078	97.29	0.04	95.19-98.24	0.040	0.03-0.08	1	0.969	225/12230	87.91	28	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_16
zr28333_26_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	30.6912	19.0711	99.89	331.0	NA-NA	HIGH	NA-NA	331	325.79	7512/7783	99.89	0	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_26
zr28333_26_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	21.7898	17.9849	98.06	235.0	NA-NA	HIGH	NA-NA	235	209.673	5369/9849	98.06	5	AF66_k141_123	zr28333_26
zr28333_26_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	19.4718	15.1329	98.7	210.0	NA-NA	HIGH	NA-NA	210	205.618	6182/9278	98.7	1	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_26
